id;code;name;province_code;canton_code;district_code
3957;48;Sabana Grande;5;2;1
3958;49;Santa Ana;5;2;1
3959;50;Sitio Botija;5;2;1
3960;51;Tierra Blanca;5;2;1
3961;52;Tres Quebradas;5;2;1
3962;53;Varillas (Zapotillo);5;2;1
3963;54;Virginia;5;2;1
3964;55;Zompopa.;5;2;1
3965;1;Acoyapa;5;2;2
3966;2;Boquete;5;2;2
3967;3;Camarones;5;2;2
3968;4;Guastomatal;5;2;2
3969;5;Iguanita;5;2;2
3970;6;Lapas;5;2;2
3971;7;Limonal;5;2;2
3972;8;Matambuguito;5;2;2
3973;9;Matina;5;2;2
3974;10;Mercedes;5;2;2
3975;11;Monte Alto;5;2;2
3976;12;Morote Norte;5;2;2
3977;13;Nacaome;5;2;2
3978;14;Obispo;5;2;2
3979;15;Pital;5;2;2
3980;16;Polvazales;5;2;2
3981;17;Pueblo Viejo;5;2;2
3982;18;Puente Guillermina;5;2;2
3983;19;Puerto Jesús;5;2;2
3984;20;Río Vueltas;5;2;2
3985;21;San Joaquín;5;2;2
3986;22;San Juan (parte);5;2;2
3987;23;Uvita (parte);5;2;2
3988;24;Vigía;5;2;2
3989;25;Yerbabuena (parte);5;2;2
3990;26;Zapandí.;5;2;2
3991;1;Guayabal.;5;2;3
3992;2;Biscoyol;5;2;3
3993;3;Bolsa;5;2;3
3994;4;Boquete;5;2;3
3995;5;Buenos Aires;5;2;3
3996;6;Cañal;5;2;3
3997;7;Carao;5;2;3
3998;8;Cerro Mesas;5;2;3
3999;9;Conchal;5;2;3
4000;10;Corral de Piedra;5;2;3
4001;11;Corralillo;5;2;3
4002;12;Coyolar;5;2;3
4003;13;Cuba;5;2;3
4004;14;Cuesta Madroño;5;2;3
4005;15;Chira;5;2;3
4006;16;Flor;5;2;3
4007;17;Florida;5;2;3
4008;18;Guayabo;5;2;3
4009;19;Loma Ayote;5;2;3
4010;20;Matamba;5;2;3
4011;21;México;5;2;3
4012;22;Montañita;5;2;3
4013;23;Monte Galán;5;2;3
4014;24;Moracia;5;2;3
4015;25;Ojo de Agua;5;2;3
4016;26;Palos Negros;5;2;3
4017;27;Piave;5;2;3
4018;28;Piedras Blancas;5;2;3
4019;29;Pozas;5;2;3
4020;30;Pozo de Agua;5;2;3
4021;31;Pueblo Nuevo;5;2;3
4022;32;Puerto Humo;5;2;3
4023;33;Rosario;5;2;3
4024;34;San Lázaro;5;2;3
4025;35;San Vicente;5;2;3
4026;36;Silencio;5;2;3
4027;37;Talolinga;5;2;3
4028;38;Tamarindo;5;2;3
4029;39;Zapote.;5;2;3
4030;1;Tortuguero.;5;2;4
4031;2;Botija;5;2;4
4032;3;Caballito;5;2;4
4033;4;Embarcadero;5;2;4
4034;5;Copal;5;2;4
4035;6;Loma Bonita;5;2;4
4036;7;Millal;5;2;4
4037;8;Paraíso;5;2;4
4038;9;Paso Guabo;5;2;4
4039;10;Pochote;5;2;4
4040;11;Puerto Moreno;5;2;4
4041;12;Roblar;5;2;4
4042;13;San Juan (parte);5;2;4
4043;14;Sombrero;5;2;4
4044;15;Sonzapote;5;2;4
4045;16;Tres Esquinas.;5;2;4
4046;1;Matapalo;5;2;5
4047;2;Mala Noche.;5;2;5
4048;3;Bajo Escondido;5;2;5
4049;4;Barco Quebrado;5;2;5
4050;5;Buenavista;5;2;5
4051;6;Buenos Aires;5;2;5
4052;7;Cambutes;5;2;5
4053;8;Cangrejal;5;2;5
4054;9;Cantarrana;5;2;5
4055;10;Chinampas;5;2;5
4056;11;Esterones;5;2;5
4057;12;Galilea;5;2;5
4058;13;Palmar;5;2;5
4059;14;Panamá;5;2;5
4060;15;Pavones;5;2;5
4061;16;Playa Buenavista;5;2;5
4062;17;Primavera;5;2;5
4063;18;Pueblo Nuevo;5;2;5
4064;19;Samaria;5;2;5
4065;20;San Fernando;5;2;5
4066;21;Santo Domingo;5;2;5
4067;22;Taranta;5;2;5
4068;23;Terciopelo;5;2;5
4069;24;Torito.;5;2;5
4070;1;Ángeles de Garza;5;2;6
4071;2;Bijagua;5;2;6
4072;3;Cabeceras de Garza;5;2;6
4073;4;Coyoles;5;2;6
4074;5;Cuesta Winch;5;2;6
4075;6;Delicias;5;2;6
4076;7;Esperanza Sur;5;2;6
4077;8;Flores;5;2;6
4078;9;Garza;5;2;6
4079;10;Guiones;5;2;6
4080;11;Ligia;5;2;6
4081;12;Nosara;5;2;6
4082;13;Playa Nosara;5;2;6
4083;14;Playa Pelada;5;2;6
4084;15;Portal;5;2;6
4085;16;Río Montaña;5;2;6
4086;17;San Juan;5;2;6
4087;18;Santa Marta;5;2;6
4088;19;Santa Teresa.;5;2;6
4089;1;Arcos;5;2;7
4090;2;Balsal;5;2;7
4091;3;Caimitalito;5;2;7
4092;4;Cuajiniquil;5;2;7
4093;5;Cuesta Grande;5;2;7
4094;6;Chumburán;5;2;7
4095;7;Juntas;5;2;7
4096;8;Maquenco;5;2;7
4097;9;Minas;5;2;7
4098;10;Miramar Sureste;5;2;7
4099;11;Naranjal;5;2;7
4100;12;Naranjalito;5;2;7
4101;13;Nosarita;5;2;7
4102;14;Platanillo;5;2;7
4103;15;Quebrada Bonita;5;2;7
4104;16;Santa Elena (parte);5;2;7
4105;17;Zaragoza.;5;2;7
4106;1;Buenos Aires;5;3;1
4107;2;Camarenos;5;3;1
4108;3;Cátalo Rojas;5;3;1
4109;4;Corobicí;5;3;1
4110;5;Chorotega;5;3;1
4111;6;Esquipulas;5;3;1
4112;7;Estocolmo;5;3;1
4113;8;Flores;5;3;1
4114;9;Garúa;5;3;1
4115;10;Guabo;5;3;1
4116;11;Lajas;5;3;1
4117;12;Los Amigos;5;3;1
4118;13;Malinches;5;3;1
4119;14;Manchón;5;3;1
4120;15;Panamá;5;3;1
4121;16;Pepe Lujan;5;3;1
4122;17;Sagamat;5;3;1
4123;18;San Martín;5;3;1
4124;19;Santa Cecilia;5;3;1
4125;20;Tenorio;5;3;1
4126;21;Tulita Sandino.;5;3;1
4127;22;Ángeles;5;3;1
4128;23;Arado;5;3;1
4129;24;Bernabela;5;3;1
4130;25;Cacao;5;3;1
4131;26;Caimito;5;3;1
4132;27;Congal;5;3;1
4133;28;Cuatro Esquinas;5;3;1
4134;29;Chibola;5;3;1
4135;30;Chircó;5;3;1
4136;31;Chumico (parte);5;3;1
4137;32;Guayabal;5;3;1
4138;33;Hato Viejo;5;3;1
4139;34;Lagunilla;5;3;1
4140;35;Lechuza;5;3;1
4141;36;Limón;5;3;1
4142;37;Moya;5;3;1
4143;38;Puente Negro;5;3;1
4144;39;Retallano (parte);5;3;1
4145;40;Rincón;5;3;1
4146;41;Río Cañas Viejo;5;3;1
4147;42;San Juan;5;3;1
4148;43;San Pedro;5;3;1
4149;44;San Pedro Viejo;5;3;1
4150;45;Vista al Mar.;5;3;1
4151;1;Ortega.;5;3;2
4152;2;Ballena (parte);5;3;2
4153;3;Lagartero;5;3;2
4154;4;Pochotada.;5;3;2
4155;1;Jobos.;5;3;3
4156;2;Aguacate;5;3;3
4157;3;Avellana;5;3;3
4158;4;Barrosa;5;3;3
4159;5;Brisas;5;3;3
4160;6;Bruno;5;3;3
4161;7;Cacaovano;5;3;3
4162;8;Camones;5;3;3
4163;9;Cañas Gordas;5;3;3
4164;10;Ceiba Mocha;5;3;3
4165;11;Cerro Brujo;5;3;3
4166;12;Congo;5;3;3
4167;13;Delicias;5;3;3
4168;14;Espavelar;5;3;3
4169;15;Florida;5;3;3
4170;16;Gongolona;5;3;3
4171;17;Guachipelín;5;3;3
4172;18;Guapote;5;3;3
4173;19;Hatillo;5;3;3
4174;20;Isla Verde;5;3;3
4175;21;Junquillal;5;3;3
4176;22;Junta de Río Verde;5;3;3
4177;23;Mesas;5;3;3
4178;24;Montaña;5;3;3
4179;25;Monteverde;5;3;3
4180;26;Níspero;5;3;3
4181;27;Paraíso;5;3;3
4182;28;Pargos;5;3;3
4183;29;Paso Hondo;5;3;3
4184;30;Pilas;5;3;3
4185;31;Playa Lagartillo;5;3;3
4186;32;Playa Negra;5;3;3
4187;33;Pochotes;5;3;3
4188;34;Ranchos;5;3;3
4189;35;Retallano (parte);5;3;3
4190;36;Río Seco;5;3;3
4191;37;Río Tabaco;5;3;3
4192;38;San Francisco;5;3;3
4193;39;San Jerónimo;5;3;3
4194;40;Soncoyo;5;3;3
4195;41;Tieso (San Rafael);5;3;3
4196;42;Trapiche;5;3;3
4197;43;Venado;5;3;3
4198;44;Vergel;5;3;3
4199;45;.;5;3;3
4200;1;Paraíso.;5;3;4
4201;2;Bejuco;5;3;4
4202;3;Chiles;5;3;4
4203;4;El Llano;5;3;4
4204;5;Huacas;5;3;4
4205;6;Portegolpe;5;3;4
4206;7;Potrero;5;3;4
4207;8;Rincón.;5;3;4
4208;1;Edén;5;3;5
4209;2;Toyosa.;5;3;5
4210;3;Cañafístula;5;3;5
4211;4;Corocitos;5;3;5
4212;5;Higuerón;5;3;5
4213;6;Jobo;5;3;5
4214;7;Lorena;5;3;5
4215;8;Oratorio;5;3;5
4216;9;sacatipe;5;3;5
4217;1;Alemania;5;3;6
4218;2;Bolillos;5;3;6
4219;3;Cuajiniquil;5;3;6
4220;4;Chiquero;5;3;6
4221;5;Fortuna;5;3;6
4222;6;Frijolar;5;3;6
4223;7;Jazminal;5;3;6
4224;8;Lagarto;5;3;6
4225;9;Libertad;5;3;6
4226;10;Limonal;5;3;6
4227;11;Manzanillo;5;3;6
4228;12;Marbella;5;3;6
4229;13;Ostional;5;3;6
4230;14;Palmares;5;3;6
4231;15;Piedras Amarillas;5;3;6
4232;16;Progreso;5;3;6
4233;17;Punta Caliente;5;3;6
4234;18;Quebrada Seca;5;3;6
4235;19;Quebrada Zapote;5;3;6
4236;20;Rayo;5;3;6
4237;21;Roble;5;3;6
4238;22;Rosario;5;3;6
4239;23;Santa Cecilia;5;3;6
4240;24;Santa Elena;5;3;6
4241;25;Socorro;5;3;6
4242;26;Unión;5;3;6
4243;27;Veracrúz.;5;3;6
4244;1;Ángeles;5;3;7
4245;2;Duendes;5;3;7
4246;3;Lomitas;5;3;7
4247;4;Oriente.;5;3;7
4248;5;Calle Vieja;5;3;7
4249;6;Coyolar;5;3;7
4250;7;Chumico (parte);5;3;7
4251;8;Diría;5;3;7
4252;9;Guaitil;5;3;7
4253;10;Polvazal;5;3;7
4254;11;Sequeira;5;3;7
4255;12;Talolinguita;5;3;7
4256;13;Trompillal.;5;3;7
4257;1;Brasilito;5;3;8
4258;2;Buen Pastor;5;3;8
4259;3;Conchal;5;3;8
4260;4;Flamenco;5;3;8
4261;5;Garita Vieja;5;3;8
4262;6;Jesús María;5;3;8
4263;7;Lajas;5;3;8
4264;8;Lomas;5;3;8
4265;9;Playa Cabuya;5;3;8
4266;10;Playa Grande;5;3;8
4267;11;Playa Mina;5;3;8
4268;12;Playa Real;5;3;8
4269;13;Puerto Viejo;5;3;8
4270;14;Salinas;5;3;8
4271;15;Salinitas;5;3;8
4272;16;Tacasolapa;5;3;8
4273;17;Zapotillal.;5;3;8
4274;1;Cañafístula;5;3;9
4275;2;Cebadilla;5;3;9
4276;3;El Llano;5;3;9
4277;4;Garita;5;3;9
4278;5;Guatemala;5;3;9
4279;6;Hernández;5;3;9
4280;7;Icacal;5;3;9
4281;8;La Loma;5;3;9
4282;9;Linderos;5;3;9
4283;10;Mangos;5;3;9
4284;11;Palmar;5;3;9
4285;12;San Andrés;5;3;9
4286;13;San José Pinilla;5;3;9
4287;14;Santa Rosa;5;3;9
4288;15;Tamarindo.;5;3;9
4289;1;Lima;5;4;1
4290;2;Pedro Nolasco;5;4;1
4291;3;Redondel.;5;4;1
4292;4;Aguacaliente;5;4;1
4293;5;Arbolito;5;4;1
4294;6;Bagatzi;5;4;1
4295;7;Brisas;5;4;1
4296;8;Bebedero (parte);5;4;1
4297;9;Casavieja (parte);5;4;1
4298;10;Cofradía;5;4;1
4299;11;Colmenar;5;4;1
4300;12;Llanos de Cortés;5;4;1
4301;13;Mojica;5;4;1
4302;14;Montano;5;4;1
4303;15;Montenegro;5;4;1
4304;16;Piedras;5;4;1
4305;17;Pijije;5;4;1
4306;18;Plazuela;5;4;1
4307;19;Salitral;5;4;1
4308;20;Salto (parte);5;4;1
4309;21;Santa Rosa.;5;4;1
4310;1;Miravalles.;5;4;2
4311;2;Casavieja (parte);5;4;2
4312;3;Cuipilapa;5;4;2
4313;4;Giganta;5;4;2
4314;5;Hornillas;5;4;2
4315;6;Macuá;5;4;2
4316;7;Martillete;5;4;2
4317;8;Mozotal;5;4;2
4318;9;Pozo Azul;5;4;2
4319;10;Sagrada Familia;5;4;2
4320;11;San Bernardo;5;4;2
4321;12;San Joaquín;5;4;2
4322;13;Santa Cecilia;5;4;2
4323;14;Santa Fe;5;4;2
4324;15;Santa Rosa;5;4;2
4325;16;Unión Ferrer.;5;4;2
4326;1;Los Ángeles;5;4;3
4327;2;Oses.;5;4;3
4328;3;Barro de Olla;5;4;3
4329;4;Horcones;5;4;3
4330;5;La Ese;5;4;3
4331;6;Limonal;5;4;3
4332;7;Manglar;5;4;3
4333;8;Mochadero;5;4;3
4334;9;Pueblo Nuevo;5;4;3
4335;10;Rincón de La Cruz;5;4;3
4336;11;San Isidro de Limonal;5;4;3
4337;12;San Jorge;5;4;3
4338;13;San Pedro;5;4;3
4339;14;Torno.;5;4;3
4340;1;Naranjito.;5;4;4
4341;2;Río Chiquito.;5;4;4
4342;1;Bambú;5;5;1
4343;2;Cinco Esquinas;5;5;1
4344;3;Hollywood;5;5;1
4345;4;La Cruz;5;5;1
4346;5;Santa Lucía;5;5;1
4347;6;Ballena (parte);5;5;1
4348;7;Corralillo;5;5;1
4349;8;Guinea;5;5;1
4350;9;Isleta (parte);5;5;1
4351;10;Jocote;5;5;1
4352;11;Juanilama;5;5;1
4353;12;Moralito;5;5;1
4354;13;Ojoche;5;5;1
4355;14;San Francisco.;5;5;1
4356;1;Coyolera;5;5;2
4357;2;María Auxiliadora.;5;5;2
4358;3;Ángeles;5;5;2
4359;4;Comunidad;5;5;2
4360;5;Paso Tempisque (parte);5;5;2
4361;6;San Rafael.;5;5;2
4362;1;Carpintera;5;5;3
4363;2;Colegios;5;5;3
4364;3;Verdún.;5;5;3
4365;4;Artola;5;5;3
4366;5;Cacique;5;5;3
4367;6;Coco;5;5;3
4368;7;Chorrera;5;5;3
4369;8;Guacamaya;5;5;3
4370;9;Huaquitas;5;5;3
4371;10;Libertad;5;5;3
4372;11;Los Canales;5;5;3
4373;12;Matapalo;5;5;3
4374;13;Nancital;5;5;3
4375;14;Nuevo Colón;5;5;3
4376;15;Obandito;5;5;3
4377;16;Ocotal;5;5;3
4378;17;Pilas;5;5;3
4379;18;Playa Hermosa;5;5;3
4380;19;Playones;5;5;3
4381;20;San Blas;5;5;3
4382;21;San Martín;5;5;3
4383;22;Santa Rita;5;5;3
4384;23;Segovia;5;5;3
4385;24;Tabores;5;5;3
4386;25;Zapotal.;5;5;3
4387;1;Villita;5;5;4
4388;2;Alto San Antonio;5;5;4
4389;3;Cachimbo;5;5;4
4390;4;Castilla de Oro;5;5;4
4391;5;Coyolito;5;5;4
4392;6;Gallina;5;5;4
4393;7;Juanilama;5;5;4
4394;8;Loma Bonita;5;5;4
4395;9;LLano;5;5;4
4396;10;Ojochal;5;5;4
4397;11;Palestina;5;5;4
4398;12;Palmas;5;5;4
4399;13;Paraíso;5;5;4
4400;14;Penca;5;5;4
4401;15;Planes;5;5;4
4402;16;Poroporo;5;5;4
4403;17;Río Cañas Nuevo;5;5;4
4404;18;Santa Ana;5;5;4
4405;19;Santo Domingo.;5;5;4
4406;1;Albania;5;6;1
4407;2;Ángeles;5;6;1
4408;3;Bello Horizonte;5;6;1
4409;4;Cantarrana;5;6;1
4410;5;Castillo;5;6;1
4411;6;Cueva;5;6;1
4412;7;Chorotega;5;6;1
4413;8;Las Cañas;5;6;1
4414;9;Malinches;5;6;1
4415;10;Miravalles;5;6;1
4416;11;Palmas;5;6;1
4417;12;San Cristóbal;5;6;1
4418;13;San Martín;5;6;1
4419;14;San Pedro;5;6;1
4420;15;Santa Isabel Abajo;5;6;1
4421;16;Santa Isabel Arriba;5;6;1
4422;17;Tenorio;5;6;1
4423;18;Tres Marías;5;6;1
4424;19;Unión.;5;6;1
4425;20;Cedros;5;6;1
4426;21;Cepo;5;6;1
4427;22;Concepción;5;6;1
4428;23;Corobicí;5;6;1
4429;24;Correntadas;5;6;1
4430;25;Cuesta el Diablo;5;6;1
4431;26;Cuesta el Mico;5;6;1
4432;27;Hotel;5;6;1
4433;28;Jabilla Abajo;5;6;1
4434;29;Jabilla Arriba;5;6;1
4435;30;Libertad;5;6;1
4436;31;Montes de Oro;5;6;1
4437;32;Paso Lajas;5;6;1
4438;33;Pedregal;5;6;1
4439;34;Pochota;5;6;1
4440;35;Pueblo Nuevo;5;6;1
4441;36;Sandial (Sandillal);5;6;1
4442;37;San Isidro (parte);5;6;1
4443;38;Santa Lucía (parte);5;6;1
4444;39;Vergel.;5;6;1
4445;1;Aguacaliente;5;6;2
4446;2;Aguas Gatas (parte);5;6;2
4447;3;Coyota;5;6;2
4448;4;Huacal;5;6;2
4449;5;Las Flores;5;6;2
4450;6;Martirio;5;6;2
4451;7;Panales;5;6;2
4452;8;Paraíso (parte);5;6;2
4453;9;San Isidro (parte);5;6;2
4454;10;Santa Lucía (parte);5;6;2
4455;11;Tenorio;5;6;2
4456;12;Vueltas.;5;6;2
4457;1;El Coco;5;6;3
4458;2;El Güis;5;6;3
4459;3;Eskameca (parte);5;6;3
4460;4;Gotera;5;6;3
4461;5;Higuerón;5;6;3
4462;6;Higuerón Viejo;5;6;3
4463;7;San Juan.;5;6;3
4464;1;Loma.;5;6;4
4465;2;Coopetaboga;5;6;4
4466;3;Taboga (parte).;5;6;4
4467;1;Brisas;5;6;5
4468;2;Eskameca (parte);5;6;5
4469;3;Guapinol;5;6;5
4470;4;Pozas;5;6;5
4471;5;Puerto Alegre;5;6;5
4472;6;Quesera;5;6;5
4473;7;Santa Lucía;5;6;5
4474;8;Taboga (parte);5;6;5
4475;9;Tiquirusas.;5;6;5
4476;1;Bellavista;5;7;1
4477;2;Cinco Esquinas;5;7;1
4478;3;La Gloria;5;7;1
4479;4;Paso Ancho;5;7;1
4480;5;San Antonio;5;7;1
4481;6;San Jorge;5;7;1
4482;7;San Pablo.;5;7;1
4483;8;Blanco;5;7;1
4484;9;Cecilia;5;7;1
4485;10;Codornices;5;7;1
4486;11;Concepción;5;7;1
4487;12;Coyolito (parte);5;7;1
4488;13;Chiqueros;5;7;1
4489;14;Desjarretado;5;7;1
4490;15;Irma;5;7;1
4491;16;Jarquín (parte);5;7;1
4492;17;Jesús;5;7;1
4493;18;Lajas;5;7;1
4494;19;Las Huacas (Parte);5;7;1
4495;20;Limonal;5;7;1
4496;21;Limonal Viejo;5;7;1
4497;22;Matapalo;5;7;1
4498;23;Naranjos Agrios;5;7;1
4499;24;Palma;5;7;1
4500;25;Peña;5;7;1
4501;26;Puente de Tierra;5;7;1
4502;27;Rancho Alegre (parte);5;7;1
4503;28;Lourdes (Rancho Ania) (parte);5;7;1
4504;29;San Cristóbal;5;7;1
4505;30;San Francisco;5;7;1
4506;31;San Juan Chiquito;5;7;1
4507;32;Santa Lucía;5;7;1
4508;33;Tortugal;5;7;1
4509;34;Zapote.;5;7;1
4510;1;Aguas Claras;5;7;2
4511;2;Alto Cebadilla;5;7;2
4512;3;Campos de Oro;5;7;2
4513;4;Candelaria;5;7;2
4514;5;Cañitas;5;7;2
4515;6;Cruz;5;7;2
4516;7;Cuesta Yugo;5;7;2
4517;8;Dos de Abangares;5;7;2
4518;9;Marsellesa;5;7;2
4519;10;San Antonio;5;7;2
4520;11;San Rafael;5;7;2
4521;12;Tornos;5;7;2
4522;13;Tres Amigos;5;7;2
4523;14;Turín (parte).;5;7;2
4524;1;Arizona;5;7;3
4525;2;Congo;5;7;3
4526;3;Nancital;5;7;3
4527;4;Portones;5;7;3
4528;5;Pozo Azul;5;7;3
4529;6;Rancho Alegre (parte);5;7;3
4530;7;Lourdes (Rancho Ania) (parte);5;7;3
4531;8;Tierra Colorada;5;7;3
4532;9;Vainilla.;5;7;3
4533;1;Almendros;5;7;4
4534;2;Barbudal;5;7;4
4535;3;Gavilanes;5;7;4
4536;4;Higuerillas;5;7;4
4537;5;Las Huacas (parte);5;7;4
4538;6;Monte Potrero;5;7;4
4539;7;Quebracho;5;7;4
4540;8;Peñablanca;5;7;4
4541;9;San Buenaventura;5;7;4
4542;10;San Joaquín;5;7;4
4543;11;Solimar;5;7;4
4544;12;Villafuerte.;5;7;4
4545;1;Cabra;5;8;1
4546;2;Carmen;5;8;1
4547;3;Juan XXIII;5;8;1
4548;4;Lomalinda.;5;8;1
4549;5;Cuatro Esquinas;5;8;1
4550;6;Chiripa;5;8;1
4551;7;Piamonte;5;8;1
4552;8;Río Chiquito;5;8;1
4553;9;San Luis;5;8;1
4554;10;Tejona;5;8;1
4555;11;Tres Esquinas.;5;8;1
4556;1;Barrionuevo;5;8;2
4557;2;Cabeceras de Cañas;5;8;2
4558;3;Campos de Oro;5;8;2
4559;4;Dos de Tilarán;5;8;2
4560;5;Esperanza;5;8;2
4561;6;Florida;5;8;2
4562;7;Monte Olivos;5;8;2
4563;8;Nubes;5;8;2
4564;9;San Miguel;5;8;2
4565;10;Turín (parte);5;8;2
4566;11;Vueltas.;5;8;2
4567;1;Arenal Viejo;5;8;3
4568;2;Colonia Menonita;5;8;3
4569;3;Río Chiquito Abajo;5;8;3
4570;4;Silencio.;5;8;3
4571;1;Aguilares;5;8;4
4572;2;Campos Azules;5;8;4
4573;3;Montes de Oro (parte);5;8;4
4574;4;Naranjos Agrios;5;8;4
4575;5;Palma;5;8;4
4576;6;Quebrada Azul;5;8;4
4577;7;Ranchitos;5;8;4
4578;8;Santa Rosa.;5;8;4
4579;1;Alto Cartago;5;8;5
4580;2;Maravilla;5;8;5
4581;3;San José;5;8;5
4582;4;Solania.;5;8;5
4583;1;Aguacate;5;8;6
4584;2;Aguas Gatas (parte);5;8;6
4585;3;Bajo Paires;5;8;6
4586;4;Guadalajara;5;8;6
4587;5;Montes de Oro (parte);5;8;6
4588;6;Paraíso (parte);5;8;6
4589;7;Río Piedras;5;8;6
4590;8;Sabalito.;5;8;6
4591;1;Mata de Caña;5;8;7
4592;2;Sangregado;5;8;7
4593;3;San Antonio;5;8;7
4594;4;Unión.;5;8;7
4595;1;Camas;5;9;1
4596;2;Limones;5;9;1
4597;3;Maquenco;5;9;1
4598;4;San Rafael;5;9;1
4599;5;Vista de Mar.;5;9;1
4600;1;Angostura;5;9;2
4601;2;Cacao;5;9;2
4602;3;Chumico;5;9;2
4603;4;Guaria;5;9;2
4604;5;Guastomatal;5;9;2
4605;6;Morote;5;9;2
4606;7;Tacanis;5;9;2
4607;8;Uvita (parte);5;9;2
4608;9;Yerbabuena (parte).;5;9;2
4609;1;Altos de Mora;5;9;3
4610;2;Cabeceras de Río Ora;5;9;3
4611;3;Camaronal;5;9;3
4612;4;Carmen;5;9;3
4613;5;Cuesta Bijagua;5;9;3
4614;6;Leona;5;9;3
4615;7;Manzanales;5;9;3
4616;8;Río Blanco Este;5;9;3
4617;9;Río de Oro;5;9;3
4618;10;Río Ora;5;9;3
4619;11;San Martín;5;9;3
4620;12;San Pedro;5;9;3
4621;13;Soledad.;5;9;3
4622;1;Canjel;5;9;4
4623;2;Canjelito;5;9;4
4624;3;Corozal Oeste;5;9;4
4625;4;Chamarro;5;9;4
4626;5;Isla Berrugate;5;9;4
4627;6;Pavones;5;9;4
4628;7;Puerto Thiel;5;9;4
4629;8;San Pablo Viejo.;5;9;4
4630;1;Ángeles;5;9;5
4631;2;Bellavista;5;9;5
4632;3;Cabeceras de Río Bejuco;5;9;5
4633;4;Chompipe (parte);5;9;5
4634;5;Delicias;5;9;5
4635;6;Quebrada Grande;5;9;5
4636;7;San Josecito.;5;9;5
4637;1;Caletas;5;9;6
4638;2;Candelillo;5;9;6
4639;3;Corozalito;5;9;6
4640;4;Chiruta;5;9;6
4641;5;Chompipe (parte);5;9;6
4642;6;I Griega;5;9;6
4643;7;Islita;5;9;6
4644;8;Jabilla;5;9;6
4645;9;Jabillos;5;9;6
4646;10;Maicillal;5;9;6
4647;11;Maquencal;5;9;6
4648;12;Milagro;5;9;6
4649;13;Millal;5;9;6
4650;14;Mono;5;9;6
4651;15;Pampas;5;9;6
4652;16;Paso Vigas;5;9;6
4653;17;Pencal;5;9;6
4654;18;Playa Coyote;5;9;6
4655;19;Playa San Miguel;5;9;6
4656;20;Pueblo Nuevo;5;9;6
4657;21;Punta Bejuco;5;9;6
4658;22;Puerto Coyote;5;9;6
4659;23;Quebrada Nando;5;9;6
4660;24;Quebrada Seca;5;9;6
4661;25;Rancho Floriana;5;9;6
4662;26;San Francisco de Coyote;5;9;6
4663;27;San Gabriel;5;9;6
4664;28;San Miguel;5;9;6
4665;29;Triunfo;5;9;6
4666;30;Zapote.;5;9;6
4667;1;Corazón de Jesús;5;10;1
4668;2;Fátima;5;10;1
4669;3;Irving;5;10;1
4670;4;Orosí;5;10;1
4671;5;Pinos;5;10;1
4672;6;Santa Rosa.;5;10;1
4673;7;Bellavista;5;10;1
4674;8;Bello Horizonte;5;10;1
4675;9;Brisas;5;10;1
4676;10;Cacao;5;10;1
4677;11;Carrizal;5;10;1
4678;12;Carrizales;5;10;1
4679;13;Colonia Bolaños;5;10;1
4680;14;Copalchí;5;10;1
4681;15;Infierno;5;10;1
4682;16;Jobo;5;10;1
4683;17;Libertad;5;10;1
4684;18;Monte Plata;5;10;1
4685;19;Montes de Oro;5;10;1
4686;20;Pampa;5;10;1
4687;21;Pegón;5;10;1
4688;22;Peñas Blancas;5;10;1
4689;23;Piedra Pómez;5;10;1
4690;24;Puerto Soley;5;10;1
4691;25;Recreo;5;10;1
4692;26;San Buenaventura;5;10;1
4693;27;San Dimas;5;10;1
4694;28;San Paco;5;10;1
4695;29;San Roque;5;10;1
4696;30;Santa Rogelia;5;10;1
4697;31;Santa Rosa;5;10;1
4698;32;Soley;5;10;1
4699;33;Sonzapote;5;10;1
4700;34;Tempatal;5;10;1
4701;35;Vueltas.;5;10;1
4702;1;Ángeles;5;10;2
4703;2;Corrales Negros;5;10;2
4704;3;Pueblo Nuevo;5;10;2
4705;4;;5;10;2
4706;5;Argendora;5;10;2
4707;6;Armenia;5;10;2
4708;7;Belice;5;10;2
4709;8;Bellavista;5;10;2
4710;9;Brisas;5;10;2
4711;10;Caoba;5;10;2
4712;11;Esperanza;5;10;2
4713;12;Flor del Norte;5;10;2
4714;13;Lajosa;5;10;2
4715;14;Marías;5;10;2
4716;15;Palmares;5;10;2
4717;16;San Antonio;5;10;2
4718;17;San Cristóbal;5;10;2
4719;18;San Rafael;5;10;2
4720;19;San Vicente;5;10;2
4721;20;Santa Elena;5;10;2
4722;21;Sardina;5;10;2
4723;22;Virgen.;5;10;2
4724;1;Paraíso.;5;10;3
4725;2;Agua Muerta;5;10;3
4726;3;Andes;5;10;3
4727;4;Asilo;5;10;3
4728;5;Cañita;5;10;3
4729;6;Carmen;5;10;3
4730;7;Fortuna;5;10;3
4731;8;Gloria;5;10;3
4732;9;Guapinol;5;10;3
4733;10;Inocentes;5;10;3
4734;11;Lavaderos;5;10;3
4735;12;Pochote;5;10;3
4736;13;San Antonio;5;10;3
4737;14;Tapesco.;5;10;3
4738;1;Cedros;5;10;4
4739;2;Guaria;5;10;4
4740;3;Puerto Castilla;5;10;4
4741;4;Rabo de Mico (Aguacaliente).;5;10;4
4742;1;Ángeles;5;11;1
4743;2;Arena;5;11;1
4744;3;Ceiba;5;11;1
4745;4;Cuesta Blanca;5;11;1
